Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-02-17,121.95,2.22,+1.8542%,117.37,117.29,122.0,"7,169,934","864,871,483.6420",2016-12-31,7193000000,5891000000,7193000000,1302000000,943000000,1302000000,846000000,1302000000,5891000000,90000000,-359000000,-237000000,1661000000,943000000,374000000,-353000000,-326000000,-700000000,-771000000,42000000,1139000000,-916000000,1013000000,188000000,750000000,324000000,36000000,0,416000000,38000000,100245000000,268000000,77024000000,23221000000,22614000000,32196000000,65633000000,3580000000,69148000000,307000000,60785000000,-755000000,0,7029000000,70488000000,19373000000,10542000000,6722000000,6437000000,4882000000,22614000000,32196000000,-30834000000,2377000000,1923000000,70587000000,77024000000,100245000000,307000000,279600000
2017-02-10,119.73,1.95,+1.6556%,116.46,116.46,120.21,"5,357,867","634,137,239.5368",2016-12-31,7193000000,5891000000,7193000000,1302000000,943000000,1302000000,846000000,1302000000,5891000000,90000000,-359000000,-237000000,1661000000,943000000,374000000,-353000000,-326000000,-700000000,-771000000,42000000,1139000000,-916000000,1013000000,188000000,750000000,324000000,36000000,0,416000000,38000000,100245000000,268000000,77024000000,23221000000,22614000000,32196000000,65633000000,3580000000,69148000000,307000000,60785000000,-755000000,0,7029000000,70488000000,19373000000,10542000000,6722000000,6437000000,4882000000,22614000000,32196000000,-30834000000,2377000000,1923000000,70587000000,77024000000,100245000000,307000000,279600000
2017-02-03,117.78,-0.32,-0.2710%,118.02,116.25,118.65,"6,518,787","765,676,499.8592",2016-12-31,7193000000,5891000000,7193000000,1302000000,943000000,1302000000,846000000,1302000000,5891000000,90000000,-359000000,-237000000,1661000000,943000000,374000000,-353000000,-326000000,-700000000,-771000000,42000000,1139000000,-916000000,1013000000,188000000,750000000,324000000,36000000,0,416000000,38000000,100245000000,268000000,77024000000,23221000000,22614000000,32196000000,65633000000,3580000000,69148000000,307000000,60785000000,-755000000,0,7029000000,70488000000,19373000000,10542000000,6722000000,6437000000,4882000000,22614000000,32196000000,-30834000000,2377000000,1923000000,70587000000,77024000000,100245000000,307000000,279600000
2017-01-27,118.1,0.08,+0.0678%,118.16,116.16,119.15,"8,489,995","999,511,713.8544",2016-12-31,7193000000,5891000000,7193000000,1302000000,943000000,1302000000,846000000,1302000000,5891000000,90000000,-359000000,-237000000,1661000000,943000000,374000000,-353000000,-326000000,-700000000,-771000000,42000000,1139000000,-916000000,1013000000,188000000,750000000,324000000,36000000,0,416000000,38000000,100245000000,268000000,77024000000,23221000000,22614000000,32196000000,65633000000,3580000000,69148000000,307000000,60785000000,-755000000,0,7029000000,70488000000,19373000000,10542000000,6722000000,6437000000,4882000000,22614000000,32196000000,-30834000000,2377000000,1923000000,70587000000,77024000000,100245000000,307000000,279600000
2017-01-20,118.02,0.97,+0.8287%,117.01,116.62,118.95,"5,311,758","626,645,588.0736",2016-12-31,7193000000,5891000000,7193000000,1302000000,943000000,1302000000,846000000,1302000000,5891000000,90000000,-359000000,-237000000,1661000000,943000000,374000000,-353000000,-326000000,-700000000,-771000000,42000000,1139000000,-916000000,1013000000,188000000,750000000,324000000,36000000,0,416000000,38000000,100245000000,268000000,77024000000,23221000000,22614000000,32196000000,65633000000,3580000000,69148000000,307000000,60785000000,-755000000,0,7029000000,70488000000,19373000000,10542000000,6722000000,6437000000,4882000000,22614000000,32196000000,-30834000000,2377000000,1923000000,70587000000,77024000000,100245000000,307000000,279600000
2017-01-13,117.05,-1.22,-1.0315%,118.15,115.88,118.25,"7,941,669","930,837,305.0922",2016-12-31,7193000000,5891000000,7193000000,1302000000,943000000,1302000000,846000000,1302000000,5891000000,90000000,-359000000,-237000000,1661000000,943000000,374000000,-353000000,-326000000,-700000000,-771000000,42000000,1139000000,-916000000,1013000000,188000000,750000000,324000000,36000000,0,416000000,38000000,100245000000,268000000,77024000000,23221000000,22614000000,32196000000,65633000000,3580000000,69148000000,307000000,60785000000,-755000000,0,7029000000,70488000000,19373000000,10542000000,6722000000,6437000000,4882000000,22614000000,32196000000,-30834000000,2377000000,1923000000,70587000000,77024000000,100245000000,307000000,279600000
2017-01-06,118.27,-4.15,-3.3900%,123.07,117.28,123.07,"7,964,368","951,756,781.8292",2016-12-31,7193000000,5891000000,7193000000,1302000000,943000000,1302000000,846000000,1302000000,5891000000,90000000,-359000000,-237000000,1661000000,943000000,374000000,-353000000,-326000000,-700000000,-771000000,42000000,1139000000,-916000000,1013000000,188000000,750000000,324000000,36000000,0,416000000,38000000,100245000000,268000000,77024000000,23221000000,22614000000,32196000000,65633000000,3580000000,69148000000,307000000,60785000000,-755000000,0,7029000000,70488000000,19373000000,10542000000,6722000000,6437000000,4882000000,22614000000,32196000000,-30834000000,2377000000,1923000000,70587000000,77024000000,100245000000,307000000,279600000
2016-12-30,122.42,0.3,+0.2457%,122.27,121.65,122.84,"3,257,468","398,322,788.8948",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-12-23,122.12,0.52,+0.4276%,121.61,121.38,123.09,"6,437,265","786,551,422.7705",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-12-16,121.6,2.41,+2.0220%,119.87,119.56,122.47,"11,746,453","1,421,551,306.7896",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-12-09,119.19,3.54,+3.0610%,116.05,114.8,119.26,"10,329,158","1,212,204,343.4481",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-12-02,115.65,2.2,+1.9392%,113.35,113.18,115.955,"10,239,960","1,171,281,419.6319",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-11-25,113.45,1.63,+1.4577%,112.01,111.25,113.88,"4,726,928","531,700,358.9279",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-11-18,111.82,1.54,+1.3964%,110.77,110.395,112.25,"9,984,900","1,113,602,128.0827",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-11-11,110.28,5.61,+5.3597%,106.22,103.45,110.58,"12,260,184","1,316,953,638.6509",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-11-04,104.67,-3.76,-3.4677%,108.93,104.569,109.02,"10,002,027","1,063,994,447.4166",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-10-28,108.43,0.08,+0.0738%,109.1,107.59,109.9,"12,530,254","1,362,992,574.9234",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-10-21,108.35,-6.73,-5.8481%,115.0,106.86,116.91,"13,907,599","1,556,036,433.9028",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-10-14,115.08,0.55,+0.4802%,114.94,113.67,116.2,"6,040,600","694,340,512.3792",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-10-07,114.53,-0.02,-0.0175%,114.27,111.27,114.85,"6,807,002","770,060,563.5361",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-09-30,114.55,-0.76,-0.6591%,115.07,113.64,115.09,"6,812,402","779,116,620.0486",2016-09-30,6961000000,6014000000,6961000000,947000000,716000000,947000000,846000000,947000000,6014000000,89000000,-231000000,0,1178000000,716000000,-191000000,194000000,-1043000000,-852000000,-721000000,6000000,1770000000,-598000000,1012000000,194000000,550000000,0,287000000,0,159000000,4000000,102787000000,271000000,78348000000,24439000000,22419000000,31443000000,66730000000,3585000000,77099000000,269000000,0,660000000,0,7054000000,72964000000,20583000000,4803000000,6785000000,6436000000,5011000000,22419000000,31443000000,-30083000000,2366000000,1975000000,71741000000,78348000000,102787000000,269000000,284100000
2016-09-23,115.31,0.64,+0.5581%,115.13,114.42,116.98,"6,053,145","699,402,108.6371",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-09-16,114.67,0.23,+0.2010%,114.13,113.47,115.75,"10,511,671","1,203,675,057.7347",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-09-09,114.44,-4.4,-3.7025%,118.52,114.42,119.31,"5,901,856","691,619,786.3100",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-09-02,118.84,1.7,+1.4513%,117.63,117.16,119.32,"6,902,692","817,777,738.6431",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-08-26,117.14,-0.33,-0.2809%,117.4,115.97,118.8,"5,424,257","635,655,264.0499",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-08-19,117.47,-1.04,-0.8776%,118.58,116.61,118.75,"5,736,792","674,478,691.9617",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-08-12,118.51,-0.07,-0.0590%,118.42,117.7,118.9,"4,959,752","586,872,288.8119",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-08-05,118.58,2.36,+2.0306%,116.26,116.0,118.76,"7,094,426","834,011,188.8343",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-07-29,116.22,-0.93,-0.7939%,117.0,116.13,118.13,"8,037,995","940,284,927.5914",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-07-22,117.15,-1.49,-1.2559%,118.49,115.0,118.86,"7,959,502","931,785,662.8133",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-07-15,118.64,0.56,+0.4743%,118.32,117.67,119.19,"6,096,923","721,791,940.1979",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-07-08,118.08,-0.77,-0.6479%,118.25,117.05,119.04,"5,201,008","614,991,846.4185",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-07-01,118.85,7.83,+7.0528%,110.47,109.33,119.3,"10,069,943","1,161,855,267.0778",2016-06-30,6785000000,5898000000,6785000000,887000000,664000000,887000000,854000000,887000000,5898000000,93000000,-223000000,0,1110000000,664000000,-636000000,203000000,55000000,691000000,-589000000,-91000000,443000000,-1480000000,989000000,195000000,550000000,0,51000000,0,16000000,-96000000,102446000000,274000000,77732000000,24714000000,22349000000,30921000000,65984000000,3588000000,77408000000,265000000,0,965000000,0,7279000000,72470000000,20852000000,3988000000,7014000000,6436000000,4942000000,22349000000,30921000000,-29521000000,2384000000,1954000000,70926000000,77732000000,102446000000,265000000,288300000
2016-06-24,111.02,-0.84,-0.7509%,112.63,109.19,113.9,"7,349,645","825,361,439.8652",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-06-17,111.86,-1.95,-1.7134%,113.61,111.0,114.56,"7,314,124","823,161,759.5244",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-06-10,113.81,-0.81,-0.7067%,115.0,113.27,115.33,"6,631,879","758,103,242.0332",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-06-03,114.62,0.44,+0.3854%,114.23,113.28,115.0,"5,752,748","658,021,317.2970",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-05-27,114.18,2.29,+2.0467%,111.7,111.21,114.38,"5,913,770","669,519,085.5604",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-05-20,111.89,-0.78,-0.6923%,112.26,109.86,112.86,"7,437,294","826,986,520.1643",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
