Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-12-23,115.96,0.08,+0.069037%,116.07,113.88,116.66,"25,529,340","2,952,068,253.945700",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-12-16,115.88,3.62,+3.224657%,112.69,112.58,117.3,"44,004,148","5,083,745,088.380700",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-12-09,112.26,0.3,+0.267953%,112.4,109.32,113.2,"39,190,093","4,360,496,353.186200",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-12-02,111.96,-2.17,-1.901341%,113.79,111.0,114.12,"42,354,874","4,749,515,700.566100",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-11-25,114.13,-1.23,-1.066227%,115.44,111.56,115.6799,"29,393,438","3,335,042,501.682900",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-11-18,115.36,-3.11,-2.625137%,118.58,114.81,118.99,"37,544,515","4,365,121,465.296200",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-11-11,118.47,3.36,+2.918947%,115.89,115.84,122.5,"49,333,375","5,861,463,194.938300",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-11-04,115.11,-0.22,-0.190757%,115.28,114.5,116.23,"36,123,456","4,167,438,141.850900",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-10-28,115.33,1.89,+1.666079%,113.93,113.093,116.55,"34,528,079","3,961,447,205.012000",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-10-21,113.44,-4.12,-3.504593%,117.5,112.99,118.55,"42,350,607","4,890,917,671.288900",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-10-14,117.56,-1.68,-1.408923%,119.51,117.06,120.1955,"27,765,114","3,282,679,482.815700",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-10-07,119.24,1.11,+0.939643%,118.0,117.43,119.565,"26,858,956","3,188,618,416.301800",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-09-30,118.13,-0.68,-0.572342%,118.63,117.0434,119.52,"30,555,661","3,615,153,250.460500",2016-09-30,17820000000,7012000000,5486000000,12334000000,5473000000,4272000000,2178000000,5281000000,4772000000,151000000,5322000000,192000000,62000000,1009000000,0,4272000000,4272000000,1496000000,-695000000,-2372000000,-3131000000,775000000,-3445000000,-456000000,5361000000,251000000,908000000,-2185000000,-2020000000,35000000,736000000,228000000,737000000,362000000,-435000000,140369000000,27642000000,2600000000,67600000000,72769000000,3193000000,13018000000,3120000000,108860000000,17631000000,23171000000,60955000000,18205000000,23230000000,3443000000,-12715000000,16095000000,63319000000,21956000000,22228000000,11798000000,23546000000,8488000000,19787000000,3120000000,108860000000,-26496000000,4245000000,77050000000,23546000000,17631000000,44370000000,140369000000,40433000000
2016-09-23,118.81,0.56,+0.473573%,118.36,117.64,119.84,"27,096,087","3,211,200,877.160200",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-09-16,118.25,0.02,+0.016916%,117.76,117.32,119.45,"39,546,237","4,674,844,973.669600",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-09-09,118.23,-1.09,-0.913510%,119.78,118.18,119.97,"22,824,689","2,722,218,613.841700",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-09-02,119.32,0.28,+0.235215%,119.3,118.6,120.67,"24,946,672","2,977,120,142.634500",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-08-26,119.04,-0.88,-0.733823%,119.9,118.33,119.96,"30,500,704","3,632,301,441.253500",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-08-19,119.92,-3.3,-2.678137%,123.12,119.32,123.27,"44,727,723","5,401,772,467.787100",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-08-12,123.22,-1.02,-0.820992%,124.0,122.95,124.15,"21,794,235","2,690,521,541.423500",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-08-05,124.24,-0.99,-0.790545%,125.31,123.64,125.9,"26,959,537","3,354,704,017.758100",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-07-29,125.23,0.2,+0.159962%,125.07,124.14,125.55,"26,624,367","3,324,091,839.197500",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-07-22,125.03,2.03,+1.650407%,123.0,122.44,126.07,"36,662,664","4,570,902,097.558300",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-07-15,123.0,0.15,+0.122100%,122.71,122.3,124.3,"30,873,749","3,799,855,660.938300",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-07-08,122.85,1.56,+1.286174%,121.36,121.34,123.23,"30,855,147","3,778,528,212.530700",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-07-01,121.29,5.66,+4.894923%,115.0,115.0,121.54,"47,938,372","5,694,577,667.355600",2016-06-30,18482000000,7583000000,5336000000,13146000000,5094000000,3997000000,2264000000,4904000000,5176000000,-469000000,5563000000,190000000,143000000,907000000,0,3997000000,3997000000,2181000000,805000000,1322000000,-102000000,3102000000,-1464000000,4848000000,4990000000,172000000,900000000,-2197000000,-2369000000,-253000000,1098000000,-87000000,757000000,-709000000,4779000000,139814000000,25694000000,3122000000,67341000000,72473000000,2849000000,13077000000,3120000000,106738000000,18421000000,22104000000,57551000000,18640000000,21536000000,1708000000,-12707000000,15972000000,66291000000,24675000000,23944000000,12062000000,24535000000,8523000000,19828000000,3120000000,106738000000,-24678000000,3977000000,73523000000,24535000000,18421000000,45805000000,139814000000,42584000000
2016-06-24,115.63,0.15,+0.129893%,116.6,115.0,117.38,"37,630,800","4,382,405,261.139100",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-06-17,115.48,-1.53,-1.307581%,117.13,115.01,117.74,"38,057,680","4,430,191,776.387500",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-06-10,117.01,2.25,+1.960613%,114.97,114.9301,117.23,"32,073,846","3,726,158,791.603200",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-06-03,114.76,1.7,+1.503626%,113.26,112.07,115.39,"29,046,790","3,298,445,549.062200",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-05-27,113.06,0.42,+0.372869%,112.77,112.04,113.725,"26,663,672","3,008,845,127.341300",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-05-20,112.64,-0.92,-0.810144%,113.39,111.76,114.63,"39,392,113","4,462,118,984.555100",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-05-13,113.56,0.82,+0.727337%,112.98,112.73,115.0,"35,485,951","4,050,443,181.423200",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
