Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,preferredStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-02-03,86.08,2.31,+2.757550%,83.47,81.57,86.82,"63,028,441","5,311,358,974.902000",2016-12-31,4461000000,1361000000,1200000000,4461000000,3119000000,2070000000,2979000000,1215000000,3100000000,146000000,140000000,909000000,-121000000,2070000000,2070000000,-246000000,306000000,-417000000,0,-1730000000,60000000,361000000,2508000000,-1157000000,1187000000,399000000,1893000000,89000000,150000000,171000000,-33000000,205000000,63370000000,26381000000,1687000000,31644000000,63580000000,4822000000,2866000000,10492000000,2343000000,14892000000,46480000000,6852000000,10341000000,4372000000,30357000000,2201000000,14689000000,3802000000,-15264000000,3697000000,2453000000,14138000000,3103000000,5717000000,10492000000,1405000000,48681000000,2343000000,21303000000,17184000000,63370000000,10549000000
2017-01-27,83.77,1.93,+2.358260%,81.7,81.5,84.27,"39,046,763","3,246,592,614.649700",2016-12-31,4461000000,1361000000,1200000000,4461000000,3119000000,2070000000,2979000000,1215000000,3100000000,146000000,140000000,909000000,-121000000,2070000000,2070000000,-246000000,306000000,-417000000,0,-1730000000,60000000,361000000,2508000000,-1157000000,1187000000,399000000,1893000000,89000000,150000000,171000000,-33000000,205000000,63370000000,26381000000,1687000000,31644000000,63580000000,4822000000,2866000000,10492000000,2343000000,14892000000,46480000000,6852000000,10341000000,4372000000,30357000000,2201000000,14689000000,3802000000,-15264000000,3697000000,2453000000,14138000000,3103000000,5717000000,10492000000,1405000000,48681000000,2343000000,21303000000,17184000000,63370000000,10549000000
2017-01-20,81.84,0.67,+0.825428%,80.76,80.76,82.28,"30,366,628","2,477,966,499.767600",2016-12-31,4461000000,1361000000,1200000000,4461000000,3119000000,2070000000,2979000000,1215000000,3100000000,146000000,140000000,909000000,-121000000,2070000000,2070000000,-246000000,306000000,-417000000,0,-1730000000,60000000,361000000,2508000000,-1157000000,1187000000,399000000,1893000000,89000000,150000000,171000000,-33000000,205000000,63370000000,26381000000,1687000000,31644000000,63580000000,4822000000,2866000000,10492000000,2343000000,14892000000,46480000000,6852000000,10341000000,4372000000,30357000000,2201000000,14689000000,3802000000,-15264000000,3697000000,2453000000,14138000000,3103000000,5717000000,10492000000,1405000000,48681000000,2343000000,21303000000,17184000000,63370000000,10549000000
2017-01-13,81.17,-1.04,-1.265053%,82.28,80.51,82.45,"34,997,208","2,851,119,329.099400",2016-12-31,4461000000,1361000000,1200000000,4461000000,3119000000,2070000000,2979000000,1215000000,3100000000,146000000,140000000,909000000,-121000000,2070000000,2070000000,-246000000,306000000,-417000000,0,-1730000000,60000000,361000000,2508000000,-1157000000,1187000000,399000000,1893000000,89000000,150000000,171000000,-33000000,205000000,63370000000,26381000000,1687000000,31644000000,63580000000,4822000000,2866000000,10492000000,2343000000,14892000000,46480000000,6852000000,10341000000,4372000000,30357000000,2201000000,14689000000,3802000000,-15264000000,3697000000,2453000000,14138000000,3103000000,5717000000,10492000000,1405000000,48681000000,2343000000,21303000000,17184000000,63370000000,10549000000
2017-01-06,82.21,4.19,+5.370418%,78.76,78.49,82.49,"38,521,733","3,099,882,615.287000",2016-12-31,4461000000,1361000000,1200000000,4461000000,3119000000,2070000000,2979000000,1215000000,3100000000,146000000,140000000,909000000,-121000000,2070000000,2070000000,-246000000,306000000,-417000000,0,-1730000000,60000000,361000000,2508000000,-1157000000,1187000000,399000000,1893000000,89000000,150000000,171000000,-33000000,205000000,63370000000,26381000000,1687000000,31644000000,63580000000,4822000000,2866000000,10492000000,2343000000,14892000000,46480000000,6852000000,10341000000,4372000000,30357000000,2201000000,14689000000,3802000000,-15264000000,3697000000,2453000000,14138000000,3103000000,5717000000,10492000000,1405000000,48681000000,2343000000,21303000000,17184000000,63370000000,10549000000
2016-12-30,78.02,-0.13,-0.166347%,78.27,77.935,78.848,"24,731,461","1,936,816,794.081400",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-12-23,78.15,-0.2,-0.255265%,78.04,77.19,78.6,"43,227,127","3,372,255,661.407800",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-12-16,78.35,-0.79,-0.998231%,78.99,77.915,80.39,"78,296,132","6,190,249,046.862100",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-12-09,79.14,3.42,+4.516640%,76.63,76.55,79.93,"63,984,005","5,009,557,797.856600",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-12-02,75.72,-4.41,-5.503557%,79.66,75.17,80.01,"70,404,800","5,436,801,936.083600",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-11-25,80.13,-0.69,-0.853749%,81.23,78.95,81.78,"46,433,737","3,718,989,689.117300",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-11-18,80.82,-1.06,-1.294577%,82.02,77.3,82.22,"66,297,256","5,268,463,942.610300",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-11-11,81.88,1.52,+1.891488%,81.64,81.22,83.96,"51,127,997","4,212,245,283.149100",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-11-04,80.36,-1.86,-2.262223%,82.44,80.325,82.9,"45,227,721","3,682,565,253.432800",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-10-28,82.22,-0.13,-0.157863%,83.27,81.41,83.59,"58,060,065","4,786,728,942.416300",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
2016-10-21,82.35,-0.1,-0.121286%,82.58,81.35,83.1,"43,583,490","3,582,465,617.468600",2016-09-30,4261000000,1636000000,1384000000,4261000000,2645000000,1931000000,2510000000,1495000000,2736000000,141000000,135000000,579000000,-2256000000,1931000000,1931000000,-616000000,23000000,-757000000,0,-1991000000,61000000,-296000000,2452000000,2771000000,-2275000000,-2361000000,-12532000000,326000000,-84000000,141000000,86000000,-268000000,64035000000,27234000000,1840000000,31123000000,32980000000,4808000000,2957000000,10462000000,2387000000,15066000000,47572000000,6646000000,8046000000,2084000000,-424000000,2150000000,14313000000,3931000000,-15105000000,3319000000,2508000000,15882000000,3005000000,5717000000,10462000000,1341000000,49722000000,2387000000,23077000000,17395000000,64035000000,9965000000
