Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2018-06-01,62.86,-0.67,-1.054620%,63.3,62.12,63.86,"17,756,110","1,115,629,243.320700",2018-05-31,34334000000,6179000000,26554000000,7780000000,1612000000,1342000000,1440000000,4000000,6231000000,11000000,1601000000,-52000000,157000000,109000000,-10000000,1331000000,1342000000,-292000000,-955000000,-638000000,-514000000,-1167000000,-212000000,87000000,2209000000,-5000000,442000000,-476000000,35000000,544000000,-125000000,299000000,317000000,69000000,70152000000,12111000000,1122000000,41682000000,27736000000,1973000000,371000000,12000000,32460000000,7744000000,17089000000,754000000,1818000000,21482000000,2587000000,-2792000000,13938000000,19988000000,27736000000,7159000000,12456000000,9889000000,18895000000,12000000,32460000000,-12388000000,36226000000,50164000000,12456000000,5771000000,20200000000,10444000000,70152000000,1818000000
2018-05-25,63.53,-0.81,-1.258937%,64.49,62.685,65.82,"19,425,286","1,240,552,345.689400",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-05-18,64.34,0.25,+0.390076%,64.26,63.9919,66.04,"21,306,805","1,386,496,117.633400",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-05-11,64.09,0.28,+0.438803%,63.85,61.56,64.56,"24,958,167","1,572,339,557.995500",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-05-04,63.81,-3.3,-4.917300%,67.53,61.76,67.75,"27,329,687","1,751,891,487.543400",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-04-27,67.11,3.19,+4.990613%,64.25,63.81,67.88,"22,633,136","1,489,326,568.442800",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-04-20,63.92,0.1,+0.156691%,64.19,63.74,68.15,"29,775,365","1,957,516,777.989800",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-04-13,63.82,0.35,+0.551442%,63.55,62.67,64.62,"22,274,708","1,420,056,770.822100",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-04-06,63.47,-2.0,-3.054834%,65.1,61.735,66.0079,"38,043,605","2,431,362,867.350000",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-03-30,65.47,0.04,+0.061134%,66.13,64.76,68.0,"31,716,120","2,112,097,404.753100",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-03-23,65.43,-2.14,-3.167086%,67.47,65.36,67.695,"24,041,729","1,592,084,339.786200",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-03-16,67.57,-3.03,-4.291785%,70.65,67.08,71.18,"30,148,466","2,068,261,517.710700",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-03-09,70.6,0.02,+0.028337%,70.04,68.5,70.69,"24,793,045","1,731,015,798.359500",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-03-02,70.58,0.22,+0.312678%,70.45,68.51,71.12,"29,680,891","2,069,454,078.412600",2018-02-28,33021000000,6116000000,24925000000,8096000000,2003000000,1349000000,1838000000,822000000,6318000000,23000000,1980000000,-202000000,151000000,503000000,-90000000,1335000000,1349000000,561000000,-3557000000,-3269000000,1602000000,1241000000,-10000000,-101000000,2215000000,-29000000,442000000,-402000000,51000000,704000000,-275000000,-537000000,288000000,-81000000,70816000000,29237000000,1012000000,42638000000,27355000000,1946000000,5675000000,12000000,31513000000,5601000000,17017000000,36413000000,1749000000,22559000000,3140000000,-2163000000,14045000000,20358000000,27355000000,7281000000,12532000000,10316000000,19419000000,12000000,31513000000,-12415000000,36413000000,50458000000,12532000000,5601000000,20079000000,10408000000,70816000000,1749000000
2018-02-23,70.36,-0.56,-0.789622%,70.82,69.09,71.725,"18,155,279","1,273,724,815.416100",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2018-02-16,70.92,2.46,+3.593339%,68.62,67.48,71.37,"25,528,562","1,766,059,684.271600",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2018-02-09,68.46,-5.1,-6.933116%,73.54,66.34,74.22,"32,491,391","2,287,178,048.242100",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2018-02-02,73.56,-5.59,-7.062539%,79.15,73.3401,80.68,"36,429,713","2,782,541,883.501900",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2018-01-26,79.15,2.68,+3.504642%,76.64,76.2,79.2,"19,405,443","1,506,577,809.550800",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2018-01-19,76.47,0.4,+0.525831%,76.45,75.53,76.65,"21,785,309","1,657,775,468.229600",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2018-01-12,76.07,3.15,+4.319803%,73.15,72.75,76.89,"26,784,797","1,998,790,285.221400",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2018-01-05,72.92,0.3,+0.413109%,73.28,70.73,75.795,"35,275,616","2,583,173,727.671600",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2017-12-29,72.62,-0.09,-0.123779%,72.99,72.23,73.61,"10,471,714","763,265,271.278000",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2017-12-22,72.71,0.77,+1.070336%,72.5,71.98,73.96,"27,943,246","2,034,096,571.057800",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2017-12-15,71.94,0.39,+0.545073%,71.32,70.0,72.44,"35,992,307","2,572,786,038.004000",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2017-12-08,71.55,0.1,+0.139958%,71.33,69.5,71.71,"37,261,888","2,631,783,625.051700",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2017-12-01,71.45,1.17,+1.664769%,70.64,69.02,73.36,"39,279,704","2,811,982,364.577200",2017-11-30,30740000000,6019000000,23399000000,7341000000,1185000000,821000000,1036000000,1000000,5907000000,-137000000,1322000000,112000000,149000000,227000000,0,809000000,821000000,1044000000,-599000000,-221000000,1044000000,-1857000000,5000000,-1495000000,961000000,-154000000,416000000,-413000000,-2493000000,-1018000000,0,213000000,378000000,-1471000000,66618000000,26519000000,983000000,39862000000,25929000000,2319000000,5183000000,12000000,30560000000,4289000000,15931000000,33244000000,1830000000,20517000000,1268000000,-2543000000,13693000000,19681000000,25929000000,6858000000,12737000000,10010000000,19249000000,12000000,30560000000,-12459000000,33244000000,46937000000,12737000000,4289000000,19345000000,10359000000,66618000000,1830000000
2017-11-24,70.28,-0.97,-1.361404%,70.97,69.82,72.12,"20,968,695","1,487,528,310.384700",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-11-17,71.25,0.26,+0.366249%,70.71,69.27,73.83,"32,567,701","2,306,684,649.496100",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-11-10,70.99,4.12,+6.161208%,66.75,65.75,71.095,"43,509,562","2,990,360,585.560200",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-11-03,66.87,2.39,+3.706576%,64.45,64.25,68.05,"56,642,234","3,771,934,076.580000",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-10-27,64.48,-3.58,-5.260065%,68.11,63.82,70.26,"72,624,221","4,866,795,324.371500",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-10-20,68.06,0.5,+0.740083%,67.64,66.92,68.31,"31,240,625","2,111,439,110.019200",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
2017-10-13,67.56,-5.64,-7.704918%,73.36,67.401,73.3744,"47,116,009","3,283,898,614.191900",2017-08-31,30149000000,6226000000,22809000000,7340000000,1118000000,802000000,932000000,5000000,6218000000,4000000,1114000000,8000000,193000000,126000000,-1385000000,806000000,802000000,1101000000,-391000000,40000000,-6400000000,-10601000000,14000000,-8978000000,2014000000,-15000000,410000000,-495000000,-3720000000,-161000000,-153000000,-128000000,439000000,-8952000000,66009000000,25788000000,1025000000,37735000000,27466000000,2281000000,5473000000,12000000,30137000000,4223000000,15632000000,32614000000,3301000000,18547000000,251000000,-3051000000,13642000000,19753000000,27466000000,6528000000,12684000000,8899000000,18296000000,12000000,30137000000,-9971000000,32614000000,46256000000,12684000000,4223000000,19188000000,10339000000,66009000000,3301000000
