Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2018-06-15,255.98,5.3,+2.114249%,250.84,250.17,256.73,"15,709,492","3,992,088,505.982800",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-06-08,250.68,7.33,+3.012122%,244.0,241.91,251.5,"11,522,772","2,850,656,332.402800",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-06-01,243.35,-1.6,-0.653195%,243.86,240.24,245.75,"10,247,230","2,485,690,258.376600",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-05-25,244.95,0.31,+0.126717%,245.0,241.635,249.17,"12,897,984","3,159,261,664.204500",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-05-18,244.64,6.36,+2.669129%,238.9,238.57,244.76,"12,898,833","3,119,921,222.121100",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-05-11,238.28,2.38,+1.008902%,235.88,228.23,238.8,"14,654,087","3,412,436,969.042900",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-05-04,235.9,-4.28,-1.781997%,241.0,229.3075,241.0,"14,354,450","3,376,643,250.664100",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-04-27,240.18,5.12,+2.178167%,235.29,230.44,240.54,"13,496,233","3,179,560,720.816300",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-04-20,235.06,10.78,+4.806492%,227.11,226.35,241.67,"19,207,919","4,521,111,107.620100",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-04-13,224.28,0.32,+0.142883%,225.58,221.69,228.16,"14,447,904","3,244,535,966.252500",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-04-06,223.96,9.96,+4.654206%,218.46,214.63,231.58,"22,126,510","4,943,138,974.200000",2018-03-31,55188000000,9088000000,42047000000,13141000000,4053000000,2836000000,3724000000,88000000,8506000000,4053000000,582000000,329000000,800000000,-329000000,2924000000,2836000000,-1385000000,9513000000,-4517000000,-2655000000,3159000000,2422000000,2340000000,6274000000,8369000000,-3232000000,582000000,-722000000,-2355000000,-1579000000,161000000,477000000,-1579000000,-12000000,6262000000,155569000000,9033000000,8022000000,103643000000,49443000000,2213000000,22489000000,10000000,50494000000,5557000000,56850000000,99072000000,18243000000,67667000000,7379000000,-2951000000,8144000000,48353000000,29441000000,-16440000000,3798000000,18290000000,28206000000,37799000000,10000000,50494000000,3748000000,107216000000,28206000000,5557000000,35976000000,1890000000,155569000000,22041000000,962000000
2018-03-30,214.0,1.45,+0.682192%,215.19,214.0,223.35,"15,992,276","3,493,537,068.432900",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-03-23,212.55,-15.31,-6.719038%,227.31,212.495,227.97,"21,892,135","4,829,707,437.634600",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-03-16,227.86,2.43,+1.077940%,226.21,222.77,231.27,"18,529,841","4,212,042,528.536700",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-03-09,225.43,0.24,+0.106577%,223.37,222.5,229.43,"16,857,737","3,807,026,419.951100",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-03-02,225.19,-4.97,-2.159367%,231.64,222.59,235.89,"16,703,265","3,826,740,647.214400",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-02-23,230.16,0.79,+0.344422%,227.91,225.08,230.32,"11,706,260","2,662,428,423.100400",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-02-16,229.37,8.41,+3.806119%,222.44,221.74,230.55,"19,611,502","4,433,070,419.132300",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-02-09,220.96,-10.92,-4.709332%,230.79,208.48,233.11,"30,071,672","6,688,057,264.718800",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-02-02,231.88,-16.59,-6.676862%,249.28,231.19,250.79,"27,545,846","6,542,582,643.764700",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-01-26,248.47,5.12,+2.103965%,243.59,241.36,248.735,"15,081,281","3,695,160,558.411000",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-01-19,243.35,14.71,+6.433695%,233.37,231.25,244.35,"22,505,219","5,365,327,409.897000",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-01-12,228.64,-0.09,-0.039348%,228.13,223.03,229.9,"14,322,000","3,234,985,645.476100",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2018-01-05,228.73,8.27,+3.751247%,221.02,220.0,229.05,"11,084,402","2,481,613,693.129800",2017-12-31,52061000000,8398000000,39686000000,12375000000,3977000000,3617000000,3669000000,104000000,7820000000,3977000000,578000000,308000000,-52000000,-1186000000,3721000000,3617000000,-753000000,-5875000000,-2704000000,-1319000000,2262000000,1016000000,-276000000,-4265000000,-2577000000,133000000,578000000,-727000000,-243000000,-1062000000,-316000000,632000000,-818000000,-23000000,-4288000000,139058000000,8489000000,5764000000,87036000000,49965000000,2182000000,14555000000,10000000,48730000000,5556000000,54556000000,94961000000,11981000000,50463000000,2857000000,-2667000000,7013000000,37084000000,28341000000,-13080000000,3509000000,15830000000,28835000000,33051000000,10000000,48730000000,3575000000,101974000000,28835000000,5556000000,36573000000,2189000000,139058000000,15490000000,969000000
2017-12-29,220.46,0.46,+0.209091%,219.09,219.09,223.95,"7,147,110","1,578,962,094.097700",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-12-22,220.0,-1.82,-0.820485%,222.6,218.45,224.89,"13,082,568","2,905,490,485.951400",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-12-15,221.82,-2.09,-0.933411%,224.16,220.63,226.97,"16,058,101","3,576,747,357.618200",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-12-08,223.91,-2.87,-1.265544%,229.26,218.19,231.77,"16,130,364","3,583,172,150.609700",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-12-01,226.78,14.27,+6.714978%,212.25,211.81,229.22,"20,181,696","4,482,215,804.092900",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-11-24,212.51,2.61,+1.243449%,210.0,209.58,212.93,"7,369,637","1,557,848,509.263400",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-11-17,209.9,-1.17,-0.554318%,210.31,209.15,213.535,"10,279,616","2,170,767,671.970800",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
2017-11-10,211.07,-1.8,-0.845587%,211.91,209.13,213.93,"9,625,744","2,036,848,392.387700",2017-09-30,50322000000,7965000000,38269000000,12053000000,4088000000,2485000000,3794000000,76000000,7387000000,4088000000,578000000,294000000,1233000000,0,2561000000,2485000000,-1484000000,1787000000,-2239000000,-289000000,-2706000000,-3645000000,-298000000,1662000000,7546000000,757000000,578000000,-726000000,85000000,244000000,-78000000,466000000,1941000000,25000000,1687000000,140432000000,8457000000,5663000000,90952000000,47468000000,2697000000,19708000000,10000000,45840000000,5444000000,53402000000,92949000000,16269000000,58088000000,4539000000,-2353000000,6562000000,40921000000,27703000000,-14391000000,3525000000,15464000000,24723000000,33841000000,10000000,45840000000,3387000000,99511000000,24723000000,5444000000,32864000000,2170000000,140432000000,19794000000,969000000
