Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-03-03,64.25,-0.37,-0.57%,64.54,63.62,64.99,"108,727,793","6,983,243,735.87",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2017-02-24,64.62,0.0,0.00%,64.61,64.05,64.95,"82,018,448","5,286,127,885.35",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2017-02-17,64.62,0.62,+0.97%,64.24,64.02,65.24,"104,828,847","6,764,267,215.34",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2017-02-10,64.0,0.32,+0.50%,63.5,63.14,64.44,"98,985,116","6,305,072,903.15",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2017-02-03,63.68,-2.1,-3.19%,65.69,62.75,65.79,"172,722,294","11,036,967,672.64",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2017-01-27,65.78,3.04,+4.85%,62.7,62.57,65.91,"160,798,071","10,319,555,241.71",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2017-01-20,62.74,0.04,+0.06%,62.68,62.03,62.98,"88,999,202","5,561,480,266.85",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2017-01-13,62.7,-0.14,-0.22%,62.76,61.95,63.4,"100,883,602","6,323,887,040.42",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2017-01-06,62.84,0.7,+1.13%,62.79,62.03,63.15,"86,832,957","5,424,051,651.78",2016-12-31,24090000000,8012000000,9901000000,14189000000,6363000000,5200000000,3062000000,6363000000,4950000000,6177000000,521000000,1163000000,86000000,5200000000,5200000000,10927000000,13557000000,-14751000000,-23690000000,3016000000,312000000,-5442000000,6293000000,1066000000,-11479000000,-3024000000,-3468000000,1132000000,4463000000,-472000000,1988000000,-2711000000,-18000000,-5460000000,224610000000,11001000000,5864000000,155801000000,68809000000,9728000000,32773000000,68177000000,120000000,23075000000,34524000000,58282000000,8468000000,70787000000,25664000000,512000000,21379000000,144949000000,8912000000,23284000000,114313000000,14343000000,59306000000,1961000000,12350000000,68177000000,120000000,3845000000,79661000000,59306000000,15980000000,85014000000,224610000000,122781000000,7730000000
2016-12-30,62.14,-1.1,-1.74%,63.21,62.03,64.07,"62,247,011","3,907,937,640.49",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-12-23,63.24,0.94,+1.51%,62.56,62.42,64.1,"112,043,306","7,106,717,148.68",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-12-16,62.3,0.33,+0.53%,61.82,61.72,63.45,"156,392,554","9,803,495,722.97",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-12-09,61.97,2.72,+4.59%,59.7,59.56,61.99,"122,838,771","7,474,137,712.64",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-12-02,59.25,-1.28,-2.11%,60.34,58.8,61.41,"137,812,561","8,279,288,981.47",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-11-25,60.53,0.18,+0.30%,60.5,60.13,61.26,"73,117,824","4,439,869,295.26",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-11-18,60.35,1.33,+2.25%,59.02,57.28,61.14,"164,384,062","9,763,372,658.66",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-11-11,59.02,0.31,+0.53%,59.78,57.63,60.78,"200,822,869","11,953,217,601.96",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-11-04,58.71,-1.16,-1.94%,60.16,58.52,60.42,"123,412,131","7,345,763,883.61",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-10-28,59.87,0.21,+0.35%,59.94,59.58,61.37,"181,170,290","10,978,773,930.16",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-10-21,59.66,2.24,+3.90%,57.36,56.66,60.45,"195,345,767","11,419,667,329.75",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-10-14,57.42,-0.38,-0.66%,57.91,56.32,58.39,"119,587,590","6,850,872,088.65",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-10-07,57.8,0.2,+0.35%,57.41,56.97,57.98,"92,303,431","5,310,925,582.72",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-09-30,57.6,0.17,+0.30%,57.08,56.68,58.17,"125,664,515","7,233,945,216.73",2016-09-30,20453000000,7384000000,7844000000,12609000000,5325000000,4690000000,3106000000,5325000000,4278000000,5225000000,437000000,635000000,100000000,4690000000,4690000000,-16199000000,12228000000,-18470000000,-108000000,14329000000,-112000000,7408000000,11549000000,-995000000,-11088000000,-2800000000,-4121000000,-867000000,7174000000,407000000,2163000000,7174000000,10000000,7418000000,212524000000,3522000000,6726000000,142152000000,70372000000,8848000000,33427000000,67747000000,944000000,20624000000,17907000000,35391000000,13928000000,58810000000,14536000000,1681000000,19224000000,157909000000,10486000000,48943000000,123004000000,11129000000,60154000000,3122000000,10847000000,67747000000,944000000,3476000000,54615000000,60154000000,14340000000,83342000000,212524000000,136932000000,7784000000
2016-09-23,57.43,0.18,+0.31%,57.27,56.75,58.0,"111,805,897","6,419,276,259.43",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-09-16,57.25,1.04,+1.85%,56.0,55.61,57.63,"155,377,027","8,820,300,604.12",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-09-09,56.21,-1.46,-2.53%,57.78,56.21,57.84,"89,031,792","5,091,855,223.64",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-09-02,57.67,-0.36,-0.62%,58.18,57.01,58.6,"99,183,513","5,726,761,634.46",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-08-26,58.03,0.41,+0.71%,57.6,57.26,58.7,"91,629,582","5,311,040,800.77",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-08-19,57.62,-0.32,-0.55%,58.01,57.2,58.5,"90,149,203","5,197,519,510.77",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-08-12,57.94,-0.02,-0.03%,58.06,57.62,58.5,"91,968,595","5,337,959,820.26",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-08-05,57.96,1.28,+2.26%,56.6,56.14,58.21,"139,123,963","7,933,543,128.12",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-07-29,56.68,0.11,+0.19%,56.47,55.72,57.29,"154,126,188","8,699,764,088.17",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-07-22,56.57,2.87,+5.34%,53.7,52.93,56.84,"239,597,518","13,257,944,264.79",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
