Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-02-17,65.39,1.24,+1.932970%,64.25,64.22,65.87,"56,495,669","3,676,715,787.910700",2016-12-31,10115000000,7508000000,3332000000,6783000000,-1356000000,-594000000,4650000000,-1356000000,8000000,2593000000,-631000000,-725000000,180000000,265000000,-770000000,-5412000000,-586000000,-594000000,-2485000000,-2563000000,473000000,162000000,-1977000000,-1000000,-908000000,3632000000,3239000000,1155000000,-1271000000,-867000000,2663000000,551000000,-1392000000,95377000000,17305000000,4389000000,55069000000,40088000000,5077000000,10274000000,1788000000,44133000000,8514000000,18162000000,52737000000,6515000000,17204000000,568000000,-5226000000,12026000000,30614000000,11416000000,4621000000,7826000000,7018000000,24274000000,4866000000,6362000000,1788000000,44133000000,-40546000000,5854000000,24274000000,8514000000,37865000000,39939000000,95377000000,14341000000
2017-02-10,64.15,-0.14,-0.217763%,63.92,63.83,64.95,"39,085,114","2,517,342,908.396900",2016-12-31,10115000000,7508000000,3332000000,6783000000,-1356000000,-594000000,4650000000,-1356000000,8000000,2593000000,-631000000,-725000000,180000000,265000000,-770000000,-5412000000,-586000000,-594000000,-2485000000,-2563000000,473000000,162000000,-1977000000,-1000000,-908000000,3632000000,3239000000,1155000000,-1271000000,-867000000,2663000000,551000000,-1392000000,95377000000,17305000000,4389000000,55069000000,40088000000,5077000000,10274000000,1788000000,44133000000,8514000000,18162000000,52737000000,6515000000,17204000000,568000000,-5226000000,12026000000,30614000000,11416000000,4621000000,7826000000,7018000000,24274000000,4866000000,6362000000,1788000000,44133000000,-40546000000,5854000000,24274000000,8514000000,37865000000,39939000000,95377000000,14341000000
2017-02-03,64.29,2.54,+4.113360%,61.52,60.92,64.33,"59,334,091","3,726,830,805.122300",2016-12-31,10115000000,7508000000,3332000000,6783000000,-1356000000,-594000000,4650000000,-1356000000,8000000,2593000000,-631000000,-725000000,180000000,265000000,-770000000,-5412000000,-586000000,-594000000,-2485000000,-2563000000,473000000,162000000,-1977000000,-1000000,-908000000,3632000000,3239000000,1155000000,-1271000000,-867000000,2663000000,551000000,-1392000000,95377000000,17305000000,4389000000,55069000000,40088000000,5077000000,10274000000,1788000000,44133000000,8514000000,18162000000,52737000000,6515000000,17204000000,568000000,-5226000000,12026000000,30614000000,11416000000,4621000000,7826000000,7018000000,24274000000,4866000000,6362000000,1788000000,44133000000,-40546000000,5854000000,24274000000,8514000000,37865000000,39939000000,95377000000,14341000000
2017-01-27,61.75,-0.78,-1.247401%,61.81,60.54,62.4,"54,606,796","3,349,622,439.234700",2016-12-31,10115000000,7508000000,3332000000,6783000000,-1356000000,-594000000,4650000000,-1356000000,8000000,2593000000,-631000000,-725000000,180000000,265000000,-770000000,-5412000000,-586000000,-594000000,-2485000000,-2563000000,473000000,162000000,-1977000000,-1000000,-908000000,3632000000,3239000000,1155000000,-1271000000,-867000000,2663000000,551000000,-1392000000,95377000000,17305000000,4389000000,55069000000,40088000000,5077000000,10274000000,1788000000,44133000000,8514000000,18162000000,52737000000,6515000000,17204000000,568000000,-5226000000,12026000000,30614000000,11416000000,4621000000,7826000000,7018000000,24274000000,4866000000,6362000000,1788000000,44133000000,-40546000000,5854000000,24274000000,8514000000,37865000000,39939000000,95377000000,14341000000
2017-01-20,62.53,0.19,+0.304780%,61.92,60.07,62.92,"55,362,623","3,418,404,159.979800",2016-12-31,10115000000,7508000000,3332000000,6783000000,-1356000000,-594000000,4650000000,-1356000000,8000000,2593000000,-631000000,-725000000,180000000,265000000,-770000000,-5412000000,-586000000,-594000000,-2485000000,-2563000000,473000000,162000000,-1977000000,-1000000,-908000000,3632000000,3239000000,1155000000,-1271000000,-867000000,2663000000,551000000,-1392000000,95377000000,17305000000,4389000000,55069000000,40088000000,5077000000,10274000000,1788000000,44133000000,8514000000,18162000000,52737000000,6515000000,17204000000,568000000,-5226000000,12026000000,30614000000,11416000000,4621000000,7826000000,7018000000,24274000000,4866000000,6362000000,1788000000,44133000000,-40546000000,5854000000,24274000000,8514000000,37865000000,39939000000,95377000000,14341000000
2017-01-13,62.34,2.07,+3.434545%,60.3,59.89,63.24,"92,603,045","5,722,636,476.337200",2016-12-31,10115000000,7508000000,3332000000,6783000000,-1356000000,-594000000,4650000000,-1356000000,8000000,2593000000,-631000000,-725000000,180000000,265000000,-770000000,-5412000000,-586000000,-594000000,-2485000000,-2563000000,473000000,162000000,-1977000000,-1000000,-908000000,3632000000,3239000000,1155000000,-1271000000,-867000000,2663000000,551000000,-1392000000,95377000000,17305000000,4389000000,55069000000,40088000000,5077000000,10274000000,1788000000,44133000000,8514000000,18162000000,52737000000,6515000000,17204000000,568000000,-5226000000,12026000000,30614000000,11416000000,4621000000,7826000000,7018000000,24274000000,4866000000,6362000000,1788000000,44133000000,-40546000000,5854000000,24274000000,8514000000,37865000000,39939000000,95377000000,14341000000
2017-01-06,60.27,1.4,+2.378121%,59.15,59.05,60.79,"41,736,115","2,510,695,730.658000",2016-12-31,10115000000,7508000000,3332000000,6783000000,-1356000000,-594000000,4650000000,-1356000000,8000000,2593000000,-631000000,-725000000,180000000,265000000,-770000000,-5412000000,-586000000,-594000000,-2485000000,-2563000000,473000000,162000000,-1977000000,-1000000,-908000000,3632000000,3239000000,1155000000,-1271000000,-867000000,2663000000,551000000,-1392000000,95377000000,17305000000,4389000000,55069000000,40088000000,5077000000,10274000000,1788000000,44133000000,8514000000,18162000000,52737000000,6515000000,17204000000,568000000,-5226000000,12026000000,30614000000,11416000000,4621000000,7826000000,7018000000,24274000000,4866000000,6362000000,1788000000,44133000000,-40546000000,5854000000,24274000000,8514000000,37865000000,39939000000,95377000000,14341000000
2016-12-30,58.87,-0.69,-1.158496%,59.87,58.56,60.14,"29,282,962","1,734,129,079.626100",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-12-23,59.56,-2.88,-4.612428%,61.8,59.16,62.27,"52,059,903","3,134,466,519.890300",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-12-16,62.44,1.21,+1.976155%,61.44,61.25,63.03,"53,242,013","3,306,960,397.945200",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-12-09,61.23,0.1,+0.163586%,61.52,58.62,61.53,"56,797,323","3,420,542,703.337400",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-12-02,61.13,-1.08,-1.736055%,61.78,60.625,62.46,"46,407,060","2,854,370,961.130100",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-11-25,62.21,0.34,+0.549539%,61.94,59.82,62.65,"30,173,154","1,860,922,472.874600",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-11-18,61.87,-2.08,-3.252541%,64.0,61.73,64.09,"44,253,267","2,785,261,446.802400",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-11-11,63.95,5.13,+8.721523%,59.52,59.48,65.46,"78,193,449","4,953,553,619.132400",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-11-04,58.82,-0.02,-0.033990%,59.09,58.29,59.585,"61,968,486","3,650,619,100.344200",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-10-28,58.84,-2.36,-3.856209%,61.4,58.45,62.19,"65,798,416","3,987,930,006.046700",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-10-21,61.2,-0.94,-1.512713%,62.05,60.8,62.62,"42,355,318","2,615,096,818.506200",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-10-14,62.14,-0.63,-1.003664%,64.21,61.58,64.855,"71,168,800","4,467,959,998.407800",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-10-07,62.77,0.36,+0.576831%,62.22,61.67,63.035,"45,494,566","2,842,158,781.097300",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-09-30,62.41,-0.55,-0.873571%,62.53,61.56,63.48,"50,654,866","3,165,097,671.862700",2016-09-30,10536000000,4218000000,3409000000,7127000000,2887000000,2184000000,1664000000,2887000000,4000000,2393000000,-22000000,2909000000,170000000,161000000,699000000,0,2188000000,2184000000,183000000,-890000000,-664000000,883000000,-835000000,-8000000,1246000000,2971000000,-564000000,1175000000,-1274000000,-436000000,171000000,409000000,1299000000,98335000000,20506000000,3765000000,54378000000,43744000000,6374000000,9087000000,1788000000,46028000000,8793000000,18260000000,56866000000,7907000000,15555000000,1487000000,-4252000000,12029000000,29440000000,11657000000,4978000000,5160000000,11129000000,23656000000,5244000000,4981000000,1788000000,46028000000,-39717000000,6443000000,23656000000,8793000000,38823000000,39897000000,98335000000,13067000000
2016-09-23,62.96,0.68,+1.091843%,62.54,61.315,63.47,"43,845,904","2,735,249,839.570600",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-09-16,62.28,-0.21,-0.336054%,62.0,61.12,63.49,"52,733,862","3,279,332,444.562900",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-09-09,62.49,-0.49,-0.778025%,62.99,62.32,63.49,"38,372,291","2,413,803,355.862100",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-09-02,62.98,0.13,+0.206842%,62.92,62.39,63.29,"34,772,187","2,185,016,377.883200",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-08-26,62.85,-0.51,-0.804924%,63.25,62.18,63.88,"35,470,002","2,236,378,890.279800",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-08-19,63.36,0.01,+0.015785%,63.35,62.6,63.75,"36,008,269","2,277,607,720.589100",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-08-12,63.35,-0.51,-0.798622%,62.66,61.95,63.73,"62,724,972","3,939,280,246.508500",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-08-05,63.86,5.2,+8.864644%,58.83,57.18,64.0,"103,752,219","6,360,010,035.434600",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-07-29,58.66,-0.16,-0.272016%,58.63,57.93,59.2,"38,857,737","2,270,391,373.247400",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-07-22,58.82,-0.81,-1.358377%,59.0,58.55,59.495,"36,523,292","2,150,462,347.061600",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-07-15,59.63,0.28,+0.471778%,59.26,59.075,59.95,"38,039,373","2,266,715,564.911400",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
2016-07-08,59.35,1.41,+2.433552%,57.78,57.78,59.57,"40,553,083","2,381,863,023.995900",2016-06-30,9844000000,4743000000,3578000000,6266000000,1504000000,1205000000,2151000000,1504000000,4000000,2458000000,-19000000,1523000000,171000000,134000000,295000000,0,1209000000,1205000000,-1220000000,-1498000000,97000000,-1501000000,-3381000000,-99000000,-3264000000,1615000000,-1563000000,1550000000,-1300000000,-481000000,419000000,375000000,-3108000000,96475000000,20315000000,3928000000,53029000000,43357000000,6091000000,9255000000,1788000000,45121000000,8378000000,17809000000,56562000000,6608000000,14918000000,644000000,-4086000000,11987000000,27926000000,11879000000,5233000000,5226000000,10844000000,23642000000,5248000000,5019000000,1788000000,45121000000,-39377000000,6559000000,23642000000,8378000000,38111000000,39911000000,96475000000,11834000000
