Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2018-05-25,144.24887900000002,2.221276,+1.563975%,143.061646,142.678667,145.972283,"13,198,512","1,991,236,919.231000",2018-03-31,10392000000,1475000000,7193000000,3199000000,1992000000,1438000000,1909000000,13000000,1475000000,1724000000,83000000,458000000,185000000,1451000000,1438000000,1255000000,-185000000,994000000,-121000000,104000000,-1448000000,-116000000,682000000,1136000000,288000000,-556000000,-880000000,-163000000,-61000000,3000000,140000000,60948000000,4462000000,1763000000,43169000000,17595000000,2782000000,6565000000,958000000,29395000000,8894000000,18520000000,29278000000,7897000000,18755000000,5549000000,-2174000000,6083000000,25587000000,1141000000,-5382000000,2383000000,8778000000,12738000000,4766000000,13206000000,958000000,29395000000,-16834000000,4753000000,35361000000,12738000000,8894000000,24414000000,5000000,6250000000,60948000000,10280000000,746900000
2018-05-18,142.027603,0.938298,+0.665038%,141.558455,140.17015700000002,142.420156,"11,359,682","1,675,063,778.077400",2018-03-31,10392000000,1475000000,7193000000,3199000000,1992000000,1438000000,1909000000,13000000,1475000000,1724000000,83000000,458000000,185000000,1451000000,1438000000,1255000000,-185000000,994000000,-121000000,104000000,-1448000000,-116000000,682000000,1136000000,288000000,-556000000,-880000000,-163000000,-61000000,3000000,140000000,60948000000,4462000000,1763000000,43169000000,17595000000,2782000000,6565000000,958000000,29395000000,8894000000,18520000000,29278000000,7897000000,18755000000,5549000000,-2174000000,6083000000,25587000000,1141000000,-5382000000,2383000000,8778000000,12738000000,4766000000,13206000000,958000000,29395000000,-16834000000,4753000000,35361000000,12738000000,8894000000,24414000000,5000000,6250000000,60948000000,10280000000,746900000
2018-05-11,141.089306,3.322339,+2.411564%,138.07335,136.72335,141.970157,"10,643,970","1,545,922,559.102600",2018-03-31,10392000000,1475000000,7193000000,3199000000,1992000000,1438000000,1909000000,13000000,1475000000,1724000000,83000000,458000000,185000000,1451000000,1438000000,1255000000,-185000000,994000000,-121000000,104000000,-1448000000,-116000000,682000000,1136000000,288000000,-556000000,-880000000,-163000000,-61000000,3000000,140000000,60948000000,4462000000,1763000000,43169000000,17595000000,2782000000,6565000000,958000000,29395000000,8894000000,18520000000,29278000000,7897000000,18755000000,5549000000,-2174000000,6083000000,25587000000,1141000000,-5382000000,2383000000,8778000000,12738000000,4766000000,13206000000,958000000,29395000000,-16834000000,4753000000,35361000000,12738000000,8894000000,24414000000,5000000,6250000000,60948000000,10280000000,746900000
2018-05-04,137.766967,-2.910637,-2.069012%,140.773349,133.574309,141.42441200000002,"15,010,192","2,155,027,418.224400",2018-03-31,10392000000,1475000000,7193000000,3199000000,1992000000,1438000000,1909000000,13000000,1475000000,1724000000,83000000,458000000,185000000,1451000000,1438000000,1255000000,-185000000,994000000,-121000000,104000000,-1448000000,-116000000,682000000,1136000000,288000000,-556000000,-880000000,-163000000,-61000000,3000000,140000000,60948000000,4462000000,1763000000,43169000000,17595000000,2782000000,6565000000,958000000,29395000000,8894000000,18520000000,29278000000,7897000000,18755000000,5549000000,-2174000000,6083000000,25587000000,1141000000,-5382000000,2383000000,8778000000,12738000000,4766000000,13206000000,958000000,29395000000,-16834000000,4753000000,35361000000,12738000000,8894000000,24414000000,5000000,6250000000,60948000000,10280000000,746900000
2018-04-27,140.677604,-3.4851050000000003,-2.417480%,144.296751,138.686115,145.177602,"16,067,308","2,370,533,280.399200",2018-03-31,10392000000,1475000000,7193000000,3199000000,1992000000,1438000000,1909000000,13000000,1475000000,1724000000,83000000,458000000,185000000,1451000000,1438000000,1255000000,-185000000,994000000,-121000000,104000000,-1448000000,-116000000,682000000,1136000000,288000000,-556000000,-880000000,-163000000,-61000000,3000000,140000000,60948000000,4462000000,1763000000,43169000000,17595000000,2782000000,6565000000,958000000,29395000000,8894000000,18520000000,29278000000,7897000000,18755000000,5549000000,-2174000000,6083000000,25587000000,1141000000,-5382000000,2383000000,8778000000,12738000000,4766000000,13206000000,958000000,29395000000,-16834000000,4753000000,35361000000,12738000000,8894000000,24414000000,5000000,6250000000,60948000000,10280000000,746900000
2018-04-20,144.162709,4.260637,+3.045442%,141.118029,140.20845500000001,145.120155,"15,875,957","2,363,852,596.927600",2018-03-31,10392000000,1475000000,7193000000,3199000000,1992000000,1438000000,1909000000,13000000,1475000000,1724000000,83000000,458000000,185000000,1451000000,1438000000,1255000000,-185000000,994000000,-121000000,104000000,-1448000000,-116000000,682000000,1136000000,288000000,-556000000,-880000000,-163000000,-61000000,3000000,140000000,60948000000,4462000000,1763000000,43169000000,17595000000,2782000000,6565000000,958000000,29395000000,8894000000,18520000000,29278000000,7897000000,18755000000,5549000000,-2174000000,6083000000,25587000000,1141000000,-5382000000,2383000000,8778000000,12738000000,4766000000,13206000000,958000000,29395000000,-16834000000,4753000000,35361000000,12738000000,8894000000,24414000000,5000000,6250000000,60948000000,10280000000,746900000
2018-04-13,139.902072,3.236169,+2.367942%,137.22122199999998,136.57015900000002,141.09888,"10,750,386","1,564,786,160.509100",2018-03-31,10392000000,1475000000,7193000000,3199000000,1992000000,1438000000,1909000000,13000000,1475000000,1724000000,83000000,458000000,185000000,1451000000,1438000000,1255000000,-185000000,994000000,-121000000,104000000,-1448000000,-116000000,682000000,1136000000,288000000,-556000000,-880000000,-163000000,-61000000,3000000,140000000,60948000000,4462000000,1763000000,43169000000,17595000000,2782000000,6565000000,958000000,29395000000,8894000000,18520000000,29278000000,7897000000,18755000000,5549000000,-2174000000,6083000000,25587000000,1141000000,-5382000000,2383000000,8778000000,12738000000,4766000000,13206000000,958000000,29395000000,-16834000000,4753000000,35361000000,12738000000,8894000000,24414000000,5000000,6250000000,60948000000,10280000000,746900000
2018-04-06,136.66590300000001,-1.69468,-1.224829%,137.71909499999998,134.205266,140.687178,"15,174,246","2,176,931,988.253300",2018-03-31,10392000000,1475000000,7193000000,3199000000,1992000000,1438000000,1909000000,13000000,1475000000,1724000000,83000000,458000000,185000000,1451000000,1438000000,1255000000,-185000000,994000000,-121000000,104000000,-1448000000,-116000000,682000000,1136000000,288000000,-556000000,-880000000,-163000000,-61000000,3000000,140000000,60948000000,4462000000,1763000000,43169000000,17595000000,2782000000,6565000000,958000000,29395000000,8894000000,18520000000,29278000000,7897000000,18755000000,5549000000,-2174000000,6083000000,25587000000,1141000000,-5382000000,2383000000,8778000000,12738000000,4766000000,13206000000,958000000,29395000000,-16834000000,4753000000,35361000000,12738000000,8894000000,24414000000,5000000,6250000000,60948000000,10280000000,746900000
2018-03-30,138.36058400000002,1.177659,+0.858459%,139.270158,136.42654199999998,141.845689,"12,921,724","1,869,890,072.776700",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-03-23,137.182925,-8.138295,-5.600211%,144.641432,137.010584,146.269091,"13,678,180","2,034,617,760.724800",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-03-16,145.32121899999999,-2.326595,-1.575773%,147.848878,143.703135,147.887176,"12,506,638","1,897,495,869.150700",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-03-09,147.64781399999998,5.8117,+4.097475%,141.29037,140.285051,147.89675,"15,238,739","2,287,693,143.366100",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-03-02,141.83611399999998,-6.682975999999999,-4.499742%,148.95951599999998,139.911647,150.261643,"17,560,255","2,660,899,352.244600",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-02-23,148.51908999999998,1.043617,+0.707654%,146.403134,146.068985,150.185047,"13,158,686","2,036,184,420.197100",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-02-16,147.475474,5.869147,+4.144692%,142.697816,140.788572,148.43292,"15,667,685","2,361,261,375.044100",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-02-09,141.606327,-8.377656,-5.585701%,148.835048,137.728669,150.812366,"23,031,899","3,455,315,715.927000",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-02-02,149.983983,-7.985103,-5.054852%,157.83504399999998,149.735047,158.103129,"17,810,072","2,845,532,246.938700",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-01-26,157.969087,6.031912999999999,+3.970004%,151.94674799999999,151.28611,158.074406,"18,929,449","3,046,042,900.764000",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-01-19,151.937174,-0.36383000000000004,-0.238889%,152.368025,150.587175,153.04781200000002,"13,006,740","2,059,917,625.208000",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-01-12,152.301004,3.3414879999999996,+2.243219%,149.361643,147.66696299999998,152.703131,"13,367,392","2,094,680,279.692200",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2018-01-05,148.95951599999998,2.125531,+1.447574%,147.27441000000002,145.34036799999998,149.60100500000001,"16,176,679","2,483,354,535.418800",2017-12-31,10843000000,1631000000,7496000000,3347000000,1698000000,-2411000000,1617000000,12000000,1631000000,1716000000,81000000,4016000000,-249000000,-2399000000,-2411000000,-973000000,830000000,-1383000000,8000000,945000000,-1129000000,-12000000,-340000000,2172000000,283000000,-565000000,-1497000000,141000000,-682000000,4411000000,418000000,59387000000,4496000000,1706000000,41943000000,17276000000,2894000000,6834000000,958000000,28255000000,7615000000,18277000000,27459000000,7059000000,18861000000,5309000000,-2235000000,5926000000,26002000000,1078000000,-5492000000,3758000000,8866000000,12573000000,4613000000,13552000000,958000000,28255000000,-15914000000,3372000000,33385000000,12573000000,7615000000,23082000000,5000000,6212000000,59387000000,10817000000,750900000
2017-12-29,146.833985,-0.12446800000000001,-0.084696%,146.920155,146.79568700000002,148.13582399999999,"6,495,543","999,274,561.477400",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-12-22,146.958453,-0.7276590000000001,-0.492707%,148.404197,146.61377199999998,148.806324,"18,420,042","2,842,325,900.928300",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-12-15,147.686112,0.564893,+0.383965%,147.11164399999998,146.431857,149.86909,"19,083,049","2,944,377,197.623100",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-12-08,147.121218,-0.7085100000000001,-0.479275%,149.189303,146.307389,149.54355800000002,"12,256,782","1,885,296,122.483900",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-12-01,147.82972900000001,4.538296,+3.167179%,143.530794,143.339305,150.031856,"17,981,924","2,763,619,310.143100",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-11-24,143.291433,3.0351049999999997,+2.163970%,140.18930600000002,140.18930600000002,144.028666,"9,594,209","1,427,964,100.130300",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-11-17,140.256328,0.7085100000000001,+0.507719%,139.47122099999999,139.069094,141.31909299999998,"10,694,509","1,569,557,331.001800",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-11-10,139.54781699999998,0.746808,+0.538042%,139.298881,138.25526499999998,141.232923,"12,429,792","1,816,774,454.992100",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-11-03,138.80100900000002,-1.177659,-0.841313%,139.480796,137.73824299999998,139.54781699999998,"9,778,988","1,415,988,950.746300",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-10-27,139.978668,0.813829,+0.584795%,139.806328,139.011647,140.744625,"13,007,855","1,899,197,215.470000",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
2017-10-20,139.164839,1.8957439999999999,+1.381042%,137.269095,136.44569099999998,139.747923,"12,164,171","1,749,198,152.688600",2017-09-30,10121000000,1447000000,6873000000,3248000000,1864000000,1348000000,1783000000,17000000,1447000000,1801000000,81000000,418000000,0,1365000000,1348000000,-868000000,80000000,-1199000000,-119000000,-17000000,-804000000,-26000000,-596000000,1407000000,285000000,-505000000,-256000000,-102000000,0,42000000,212000000,56768000000,4587000000,1136000000,35537000000,21074000000,300000000,6834000000,958000000,31247000000,5559000000,18268000000,26367000000,7389000000,18225000000,5330000000,-2840000000,5757000000,24644000000,1054000000,-1778000000,2781000000,8587000000,11453000000,4751000000,12895000000,958000000,31247000000,-14406000000,2194000000,32124000000,11453000000,5559000000,17312000000,3000000,6115000000,56768000000,10170000000,771000000
